product_id,category,sub_category,brand,product_title,Img_URL,short_description,long_description,price,currency,discount_percentage,stock_quantity,rating,review_count,variants,specifications,tags,reviews
HEAD001,Electronics,Headphones,SoundWave,WavePro Noise Cancelling,null,Wireless over-ear headphones with ANC,Premium wireless headphones with active noise cancellation and superior sound quality.,8999,INR,20,60,4.6,234,"[{""color"":""Black""},{""color"":""Silver""}]","{""type"":""Over-Ear"",""connectivity"":""Bluetooth 5.2"",""battery"":""30 hours"",""anc"":""Active"",""drivers"":""40mm""}","[""headphones"",""wireless"",""ANC"",""premium audio""]","[{""rating"":5,""comment"":""Noise cancellation is amazing""},{""rating"":4,""comment"":""Very comfortable for long use""}]"
HEAD002,Electronics,Earbuds,SoundWave,BudsPro TWS Earbuds,null,True wireless earbuds with charging case,Compact TWS earbuds with great sound quality and touch controls.,2999,INR,15,120,4.2,312,"[{""color"":""White""},{""color"":""Black""}]","{""type"":""In-Ear"",""connectivity"":""Bluetooth 5.0"",""battery"":""24 hours with case"",""water_resistance"":""IPX4"",""touch_controls"":""Yes""}","[""earbuds"",""TWS"",""wireless"",""portable""]","[{""rating"":4,""comment"":""Good sound quality""},{""rating"":4,""comment"":""Comfortable fit""}]"
HEAD003,Electronics,Headphones,Sony,WH-1000XM5,null,Best Noise Cancelling Headphones,"Industry-leading ANC with premium sound quality.",24999,INR,12,22,4.8,289,"[{""color"":""Black""},{""color"":""Silver""}]","{""type"":""Over-Ear"",""connectivity"":""Bluetooth 5.2"",""battery"":""30 hours"",""anc"":""Active"",""drivers"":""30mm""}","[""sony"",""wh-1000xm5"",""premium"",""anc""]","[{""rating"":5,""comment"":""Best ANC headphones""},{""rating"":5,""comment"":""Excellent sound""}]"
HEAD004,Electronics,Headphones,Boat,Rockerz 550,null,Best budget headphones,"Powerful bass with 40mm drivers and long battery.",1999,INR,25,120,4.3,312,"[{""color"":""Black""},{""color"":""Blue""}]","{""type"":""Over-Ear"",""connectivity"":""Bluetooth 5.0"",""battery"":""20 hours"",""anc"":""No"",""drivers"":""40mm""}","[""boat"",""budget"",""bass""]","[{""rating"":4,""comment"":""Heavy bass""},{""rating"":4,""comment"":""Good battery life""}]"
HEAD005,Electronics,Headphones,JBL,Tune 760NC,null,Good ANC headphones,"Balanced sound with active noise cancellation.",5999,INR,18,45,4.4,198,"[{""color"":""Black""}]","{""type"":""Over-Ear"",""connectivity"":""Bluetooth 5.0"",""battery"":""35 hours"",""anc"":""Active"",""drivers"":""40mm""}","[""jbl"",""anc"",""midrange""]","[{""rating"":5,""comment"":""ANC works well""},{""rating"":4,""comment"":""Comfortable for long use""}]"
HEAD006,Electronics,Headphones,Sony,WH-CH720N,null,Lightweight ANC headphones,"Comfortable daily use with good noise cancellation.",7999,INR,15,38,4.5,167,"[{""color"":""Black""}]","{""type"":""Over-Ear"",""connectivity"":""Bluetooth 5.2"",""battery"":""35 hours"",""anc"":""Active""}","[""sony"",""lightweight"",""anc""]","[{""rating"":5,""comment"":""Very comfortable""},{""rating"":4,""comment"":""Clear sound""}]"
HEAD007,Electronics,Headphones,Boat,Rockerz 255 Pro,null,Popular neckband headphones,"Wireless neckband with powerful bass.",1299,INR,22,150,4.2,289,"[{""color"":""Black""}]","{""type"":""Neckband"",""connectivity"":""Bluetooth 5.0"",""battery"":""20 hours"",""water_resistance"":""IPX5""}","[""boat"",""neckband"",""bass""]","[{""rating"":4,""comment"":""Strong bass""},{""rating"":4,""comment"":""Good for workouts""}]"
HEAD008,Electronics,Headphones,Sennheiser,HD 450BT,null,Premium wireless headphones,"Audiophile sound with ANC.",12999,INR,12,20,4.6,98,"[{""color"":""Black""}]","{""type"":""Over-Ear"",""connectivity"":""Bluetooth 5.0"",""battery"":""30 hours"",""anc"":""Active""}","[""sennheiser"",""premium"",""audiophile""]","[{""rating"":5,""comment"":""Rich detailed sound""},{""rating"":5,""comment"":""Very comfortable""}]"
HEAD009,Electronics,Headphones,Realme,Buds Wireless 2 Neo,null,Stylish neckband headphones,"Fast charging with good bass.",1499,INR,20,110,4.3,178,"[{""color"":""Black""}]","{""type"":""Neckband"",""connectivity"":""Bluetooth 5.0"",""battery"":""17 hours"",""water_resistance"":""IPX4""}","[""realme"",""neckband""]","[{""rating"":4,""comment"":""Good bass""},{""rating"":4,""comment"":""Fast charging""}]"
HEAD010,Electronics,Headphones,JBL,Quantum 400,null,Gaming over-ear headphones,"Surround sound with detachable mic.",4499,INR,15,35,4.4,134,"[{""color"":""Black""}]","{""type"":""Over-Ear"",""connectivity"":""Wired + Wireless"",""mic"":""Detachable""}","[""jbl"",""gaming""]","[{""rating"":5,""comment"":""Great for gaming""},{""rating"":4,""comment"":""Good mic quality""}]"
HEAD011,Electronics,Headphones,Boat,Rockerz 450 Pro,null,Comfortable over-ear headphones,"Long battery with dual pairing.",2299,INR,18,80,4.3,156,"[{""color"":""Black""}]","{""type"":""Over-Ear"",""connectivity"":""Bluetooth 5.0"",""battery"":""15 hours"",""drivers"":""40mm""}","[""boat"",""over ear""]","[{""rating"":4,""comment"":""Very comfortable""},{""rating"":4,""comment"":""Good sound""}]"
HEAD012,Electronics,Headphones,Sony,WH-XB910N,null,Extra bass wireless headphones,"Powerful bass with ANC.",14999,INR,12,25,4.5,112,"[{""color"":""Black""}]","{""type"":""Over-Ear"",""connectivity"":""Bluetooth 5.2"",""battery"":""30 hours"",""anc"":""Active""}","[""sony"",""extra bass"",""anc""]","[{""rating"":5,""comment"":""Deep powerful bass""},{""rating"":4,""comment"":""Good ANC""}]"
HEAD013,Electronics,Headphones,Noise,VS-103,null,Affordable over-ear headphones,"Budget friendly with decent sound.",1499,INR,25,95,4.1,198,"[{""color"":""Black""}]","{""type"":""Over-Ear"",""connectivity"":""Bluetooth"",""battery"":""12 hours""}","[""noise"",""budget""]","[{""rating"":4,""comment"":""Good for daily use""},{""rating"":4,""comment"":""Value for money""}]"
HEAD014,Electronics,Headphones,Apple,AirPods Max,null,Premium over-ear headphones,"Excellent sound and build quality.",49999,INR,10,12,4.7,89,"[{""color"":""Space Gray""}]","{""type"":""Over-Ear"",""connectivity"":""Bluetooth"",""battery"":""20 hours"",""anc"":""Active""}","[""apple"",""airpods max"",""premium""]","[{""rating"":5,""comment"":""Premium build""},{""rating"":5,""comment"":""Fantastic sound""}]"
HEAD015,Electronics,Headphones,Boat,Signature 900,null,ANC over-ear headphones,"Active noise cancellation with strong bass.",3499,INR,20,60,4.3,145,"[{""color"":""Black""}]","{""type"":""Over-Ear"",""connectivity"":""Bluetooth 5.0"",""battery"":""25 hours"",""anc"":""Active""}","[""boat"",""anc""]","[{""rating"":4,""comment"":""ANC is effective""},{""rating"":4,""comment"":""Good bass""}]"
HEAD016,Electronics,Headphones,Sony,WH-CH520,null,Lightweight wireless headphones,"Comfortable daily headphones with long battery.",3999,INR,18,75,4.4,198,"[{""color"":""Black""},{""color"":""Blue""}]","{""type"":""Over-Ear"",""connectivity"":""Bluetooth 5.2"",""battery"":""50 hours"",""drivers"":""30mm""}","[""sony"",""lightweight"",""long battery""]","[{""rating"":5,""comment"":""Super comfortable""},{""rating"":4,""comment"":""Excellent battery""}]"
HEAD017,Electronics,Headphones,Boat,Rockerz 650,null,ANC over-ear headphones,"Active noise cancellation with powerful bass.",2999,INR,20,65,4.3,167,"[{""color"":""Black""}]","{""type"":""Over-Ear"",""connectivity"":""Bluetooth 5.0"",""battery"":""20 hours"",""anc"":""Active"",""drivers"":""40mm""}","[""boat"",""anc"",""bass""]","[{""rating"":4,""comment"":""ANC is decent""},{""rating"":4,""comment"":""Strong bass""}]"
HEAD018,Electronics,Headphones,JBL,Tune 770NC,null,Good ANC with foldable design,"Balanced sound and comfortable fit.",6999,INR,15,40,4.5,134,"[{""color"":""White""}]","{""type"":""Over-Ear"",""connectivity"":""Bluetooth 5.3"",""battery"":""44 hours"",""anc"":""Active""}","[""jbl"",""anc"",""foldable""]","[{""rating"":5,""comment"":""Very comfortable""},{""rating"":4,""comment"":""Good ANC""}]"
HEAD019,Electronics,Headphones,Realme,Buds Wireless 3,null,Stylish neckband headphones,"Fast charging and deep bass.",1599,INR,22,110,4.3,189,"[{""color"":""Black""}]","{""type"":""Neckband"",""connectivity"":""Bluetooth 5.3"",""battery"":""30 hours"",""water_resistance"":""IPX5""}","[""realme"",""neckband"",""bass""]","[{""rating"":4,""comment"":""Good bass""},{""rating"":4,""comment"":""Fast charging""}]"
HEAD020,Electronics,Headphones,Sennheiser,HD 350BT,null,Wireless audiophile headphones,"Detailed sound with long battery life.",8999,INR,12,25,4.6,98,"[{""color"":""Black""}]","{""type"":""Over-Ear"",""connectivity"":""Bluetooth 5.0"",""battery"":""30 hours""}","[""sennheiser"",""audiophile""]","[{""rating"":5,""comment"":""Rich and clear sound""},{""rating"":5,""comment"":""Very comfortable""}]"
HEAD021,Electronics,Headphones,Boat,Rockerz 400,null,Lightweight on-ear headphones,"Affordable and comfortable daily driver.",1499,INR,25,95,4.2,178,"[{""color"":""Red""}]","{""type"":""On-Ear"",""connectivity"":""Bluetooth 5.0"",""battery"":""8 hours"",""drivers"":""40mm""}","[""boat"",""on-ear"",""budget""]","[{""rating"":4,""comment"":""Lightweight""},{""rating"":4,""comment"":""Good sound""}]"
HEAD022,Electronics,Headphones,Sony,WH-1000XM4,null,Legendary ANC headphones,"Still one of the best noise cancelling headphones.",19999,INR,15,30,4.7,156,"[{""color"":""Black""}]","{""type"":""Over-Ear"",""connectivity"":""Bluetooth 5.0"",""battery"":""30 hours"",""anc"":""Active""}","[""sony"",""xm4"",""legendary""]","[{""rating"":5,""comment"":""Outstanding ANC""},{""rating"":5,""comment"":""Premium audio""}]"
HEAD023,Electronics,Headphones,Noise,VS-102,null,Budget over-ear headphones,"Decent sound at affordable price.",1299,INR,25,130,4.1,234,"[{""color"":""Black""}]","{""type"":""Over-Ear"",""connectivity"":""Bluetooth"",""battery"":""12 hours""}","[""noise"",""budget""]","[{""rating"":4,""comment"":""Value for money""},{""rating"":4,""comment"":""Good for daily use""}]"
HEAD024,Electronics,Headphones,JBL,Tune 510BT,null,On-ear wireless headphones,"Signature JBL sound with long battery.",3499,INR,18,55,4.4,145,"[{""color"":""Black""}]","{""type"":""On-Ear"",""connectivity"":""Bluetooth 5.0"",""battery"":""40 hours""}","[""jbl"",""on-ear""]","[{""rating"":5,""comment"":""JBL sound is great""},{""rating"":4,""comment"":""Long battery""}]"
HEAD025,Electronics,Headphones,Boat,Signature 700,null,ANC with premium design,"Active noise cancellation and strong bass.",3999,INR,20,70,4.3,167,"[{""color"":""Black""}]","{""type"":""Over-Ear"",""connectivity"":""Bluetooth 5.2"",""battery"":""24 hours"",""anc"":""Active""}","[""boat"",""anc"",""premium""]","[{""rating"":4,""comment"":""Good ANC""},{""rating"":4,""comment"":""Stylish design""}]"
HEAD026,Electronics,Headphones,Sony,WH-XB910N,null,Extra Bass ANC headphones,"Powerful bass with noise cancellation.",12999,INR,15,28,4.5,112,"[{""color"":""Blue""}]","{""type"":""Over-Ear"",""connectivity"":""Bluetooth 5.2"",""battery"":""30 hours"",""anc"":""Active""}","[""sony"",""extra bass""]","[{""rating"":5,""comment"":""Deep powerful bass""},{""rating"":4,""comment"":""Effective ANC""}]"
HEAD027,Electronics,Headphones,Realme,Buds Wireless 2,null,Lightweight neckband,"Good sound and fast charging.",1399,INR,22,120,4.2,198,"[{""color"":""Yellow""}]","{""type"":""Neckband"",""connectivity"":""Bluetooth"",""battery"":""22 hours""}","[""realme"",""neckband""]","[{""rating"":4,""comment"":""Comfortable""},{""rating"":4,""comment"":""Good battery""}]"
HEAD028,Electronics,Headphones,Apple,AirPods Max USB-C,null,Latest premium headphones,"Luxury build with outstanding sound.",54999,INR,10,15,4.7,89,"[{""color"":""Midnight""}]","{""type"":""Over-Ear"",""connectivity"":""Bluetooth"",""battery"":""20 hours"",""anc"":""Active""}","[""apple"",""airpods max"",""luxury""]","[{""rating"":5,""comment"":""Premium feel""},{""rating"":5,""comment"":""Fantastic audio""}]"
HEAD029,Electronics,Headphones,Boat,Rockerz 370,null,On-ear Bluetooth headphones,"Affordable and comfortable.",1699,INR,20,85,4.2,145,"[{""color"":""Black""}]","{""type"":""On-Ear"",""connectivity"":""Bluetooth"",""battery"":""8 hours""}","[""boat"",""on-ear""]","[{""rating"":4,""comment"":""Lightweight""},{""rating"":4,""comment"":""Decent sound""}]"
HEAD030,Electronics,Headphones,Sennheiser,HD 400S,null,Open-back wireless headphones,"Detailed sound with good comfort.",7999,INR,15,30,4.6,98,"[{""color"":""Black""}]","{""type"":""Over-Ear"",""connectivity"":""Bluetooth"",""battery"":""30 hours""}","[""sennheiser"",""open back""]","[{""rating"":5,""comment"":""Detailed and natural sound""},{""rating"":4,""comment"":""Very comfortable""}]"
HEAD031,Electronics,Headphones,Sony,WH-1000XM5,null,Flagship Noise Cancelling Headphones,"Best-in-class ANC with premium Hi-Res audio.",27999,INR,10,18,4.8,245,"[{""color"":""Black""}]","{""type"":""Over-Ear"",""connectivity"":""Bluetooth 5.2"",""battery"":""30 hours"",""anc"":""Active"",""drivers"":""30mm""}","[""sony"",""xm5"",""premium anc""]","[{""rating"":5,""comment"":""Insane noise cancellation""},{""rating"":5,""comment"":""Audiophile sound""}]"
HEAD032,Electronics,Headphones,Boat,Rockerz 518,null,ANC with strong bass,"Active noise cancellation and deep bass.",2499,INR,22,90,4.3,178,"[{""color"":""Black""}]","{""type"":""Over-Ear"",""connectivity"":""Bluetooth 5.0"",""battery"":""20 hours"",""anc"":""Active""}","[""boat"",""anc"",""bass""]","[{""rating"":4,""comment"":""Powerful bass""},{""rating"":4,""comment"":""Good ANC for price""}]"
HEAD033,Electronics,Headphones,JBL,Tune 670NC,null,Foldable ANC headphones,"Balanced sound with long battery life.",5999,INR,18,50,4.5,134,"[{""color"":""Blue""}]","{""type"":""Over-Ear"",""connectivity"":""Bluetooth 5.3"",""battery"":""44 hours"",""anc"":""Active""}","[""jbl"",""foldable"",""anc""]","[{""rating"":5,""comment"":""Very comfortable""},{""rating"":4,""comment"":""Long battery""}]"
HEAD034,Electronics,Headphones,Realme,Buds Wireless 3 Neo,null,Lightweight neckband,"Good bass and fast charging.",1299,INR,25,130,4.2,198,"[{""color"":""Black""}]","{""type"":""Neckband"",""connectivity"":""Bluetooth 5.3"",""battery"":""25 hours""}","[""realme"",""neckband""]","[{""rating"":4,""comment"":""Comfortable for long wear""},{""rating"":4,""comment"":""Good value""}]"
HEAD035,Electronics,Headphones,Sennheiser,HD 450SE,null,Wireless over-ear headphones,"Detailed sound with excellent build.",10999,INR,12,25,4.6,89,"[{""color"":""Black""}]","{""type"":""Over-Ear"",""connectivity"":""Bluetooth 5.0"",""battery"":""30 hours""}","[""sennheiser"",""premium""]","[{""rating"":5,""comment"":""Crystal clear audio""},{""rating"":5,""comment"":""Very comfortable""}]"
HEAD036,Electronics,Headphones,Boat,Signature 1000,null,ANC with 40mm drivers,"Strong bass and noise cancellation.",4499,INR,20,70,4.3,145,"[{""color"":""Black""}]","{""type"":""Over-Ear"",""connectivity"":""Bluetooth 5.2"",""battery"":""25 hours"",""anc"":""Active""}","[""boat"",""anc""]","[{""rating"":4,""comment"":""Good bass and ANC""},{""rating"":4,""comment"":""Comfortable""}]"
HEAD037,Electronics,Headphones,JBL,Quantum 300,null,Gaming headphones with mic,"Surround sound for immersive gaming.",3999,INR,18,55,4.4,112,"[{""color"":""Black""}]","{""type"":""Over-Ear"",""connectivity"":""Wired"",""mic"":""Detachable""}","[""jbl"",""gaming""]","[{""rating"":5,""comment"":""Great for gaming""},{""rating"":4,""comment"":""Clear mic""}]"
HEAD038,Electronics,Headphones,Sony,WH-CH720N,null,Lightweight ANC headphones,"Comfortable with good noise cancellation.",7499,INR,15,40,4.5,167,"[{""color"":""White""}]","{""type"":""Over-Ear"",""connectivity"":""Bluetooth 5.2"",""battery"":""35 hours"",""anc"":""Active""}","[""sony"",""lightweight anc""]","[{""rating"":5,""comment"":""Very light""},{""rating"":4,""comment"":""Good ANC""}]"
HEAD039,Electronics,Headphones,Noise,VS-401,null,Budget over-ear headphones,"Decent sound and build quality.",1699,INR,25,100,4.1,198,"[{""color"":""Black""}]","{""type"":""Over-Ear"",""connectivity"":""Bluetooth"",""battery"":""12 hours""}","[""noise"",""budget""]","[{""rating"":4,""comment"":""Good for daily use""},{""rating"":4,""comment"":""Affordable""}]"
HEAD040,Electronics,Headphones,Boat,Rockerz 255 Neo,null,Popular neckband headphones,"Powerful bass with IPX5 rating.",1199,INR,22,140,4.2,234,"[{""color"":""Black""}]","{""type"":""Neckband"",""connectivity"":""Bluetooth 5.0"",""battery"":""10 hours""}","[""boat"",""neckband"",""bass""]","[{""rating"":4,""comment"":""Strong bass""},{""rating"":4,""comment"":""Durable""}]"
HEAD041,Electronics,Headphones,Apple,AirPods Max,"null","Luxury over-ear headphones","Premium materials and exceptional sound quality.",52999,INR,8,12,4.7,76,"[{""color"":""Space Gray""}]","{""type"":""Over-Ear"",""connectivity"":""Bluetooth"",""battery"":""20 hours"",""anc"":""Active""}","[""apple"",""luxury""]","[{""rating"":5,""comment"":""Feels very premium""},{""rating"":5,""comment"":""Outstanding audio""}]"
HEAD042,Electronics,Headphones,JBL,Tune 500BT,null,On-ear wireless headphones,"Signature JBL sound at affordable price.",2499,INR,20,80,4.3,145,"[{""color"":""Black""}]","{""type"":""On-Ear"",""connectivity"":""Bluetooth"",""battery"":""16 hours""}","[""jbl"",""on-ear""]","[{""rating"":4,""comment"":""Good JBL sound""},{""rating"":4,""comment"":""Lightweight""}]"
HEAD043,Electronics,Headphones,Sennheiser,HD 280 Pro,null,Studio monitoring headphones,"Accurate sound for professionals.",5499,INR,15,30,4.6,98,"[{""color"":""Black""}]","{""type"":""Over-Ear"",""connectivity"":""Wired""}","[""sennheiser"",""studio"",""professional""]","[{""rating"":5,""comment"":""Best for music production""},{""rating"":5,""comment"":""Accurate sound""}]"
HEAD044,Electronics,Headphones,Boat,Rockerz 330 Pro,null,Neckband with ANC,"Active noise cancellation in neckband.",2199,INR,20,85,4.3,156,"[{""color"":""Black""}]","{""type"":""Neckband"",""connectivity"":""Bluetooth"",""battery"":""20 hours"",""anc"":""Active""}","[""boat"",""neckband"",""anc""]","[{""rating"":4,""comment"":""ANC is good""},{""rating"":4,""comment"":""Comfortable""}]"
HEAD045,Electronics,Headphones,Sony,WH-XB910N,null,Extra Bass ANC Headphones,"Powerful bass with noise cancelling.",13999,INR,12,28,4.5,112,"[{""color"":""Black""}]","{""type"":""Over-Ear"",""connectivity"":""Bluetooth 5.2"",""battery"":""30 hours"",""anc"":""Active""}","[""sony"",""extra bass""]","[{""rating"":5,""comment"":""Deep bass""},{""rating"":4,""comment"":""Good ANC""}]"
